time_s,frame,ch0_mv,ch1_mv,ch2_mv,ch3_mv,ch4_mv,ch5_mv,ch6_mv,ch7_mv,status
-19.109,4434637,2441.23071,-2500,-2500,2499.9997,17.6876783,-3.42905521,2499.9997,-1.12354755,7
-19.108,4434638,2451.03866,-2500,-2500,2499.9997,17.6569819,-3.45557928,2499.9997,-1.21384859,7
-19.107,4434639,2474.8981,-2500,-2500,2499.9997,17.6841021,-3.45796347,2499.9997,-1.18434429,7
-19.106,4434640,2498.74324,-2500,-2500,2499.9997,17.8262591,-3.41355801,2499.9997,-1.08718872,7
-19.105,4434641,2483.73359,-2500,-2500,2499.9997,18.0503726,-3.49730253,2499.9997,-1.11162663,7
-19.104,4434642,2442.40522,-2500,-2500,2499.9997,18.06885,-3.38107347,2499.9997,-1.07139349,7
-19.103,4434643,2421.8905,-2500,-2500,2499.9997,17.9904699,-3.30269337,2499.9997,-1.11758709,7
-19.102,4434644,2423.29687,-2500,-2500,2499.9997,18.0232525,-3.26901674,2499.9997,-1.18404627,7
-19.101,4434645,2423.39849,-2500,-2500,2499.9997,18.0521607,-3.26663256,2499.9997,-1.06573105,7
-19.1,4434646,2417.593,-2500,-2500,2499.9997,18.350184,-3.23593616,2499.9997,-1.10328197,7
-19.099,4434647,2402.99225,-2500,-2500,2499.9997,18.5388327,-3.41922045,2499.9997,-1.29580498,7
-19.098,4434648,2380.36305,-2500,-2500,2499.9997,18.65834,-3.33160162,2499.9997,-1.46955252,7
-19.097,4434649,2379.20076,-2500,-2500,2499.9997,18.4607506,-3.32117081,2499.9997,-1.58846378,7
-19.096,4434650,2411.92102,-2500,-2500,2499.9997,18.5152888,-3.37034464,2499.9997,-1.75237656,7
-19.095,4434651,2439.01074,-2500,-2500,2499.9997,18.6136365,-3.37183475,2499.9997,-1.60217285,7
-19.094,4434652,2442.07144,-2500,-2500,2499.9997,18.5135007,-3.49998474,2499.9997,-1.56700611,7
-19.093,4434653,2440.47254,-2500,-2500,2499.9997,18.2306767,-3.6200881,2499.9997,-1.6233325,7
-19.092,4434654,2445.47546,-2500,-2500,2499.9997,18.0920959,-3.65078449,2499.9997,-1.78784132,7
-19.091,4434655,2460.51639,-2500,-2500,2499.9997,18.106997,-3.59505415,2499.9997,-1.66416168,7
-19.09,4434656,2489.6282,-2500,-2500,2499.9997,18.1135535,-3.58909369,2499.9997,-1.64180994,7
-19.089,4434657,2499.9997,-2500,-2500,2499.9997,18.0956721,-3.66538763,2499.9997,-1.53750181,7
-19.088,4434658,2477.54097,-2500,-2500,2499.9997,17.8697705,-3.52621078,2499.9997,-1.34319067,7
-19.087,4434659,2438.43853,-2500,-2500,2499.9997,17.8861618,-3.25262547,2499.9997,-1.46239996,7
-19.086,4434660,2426.52148,-2500,-2500,2499.9997,18.030405,-3.29762697,2499.9997,-1.51783228,7
-19.085,4434661,2428.53642,-2500,-2500,2499.9997,18.0134177,-3.34918499,2499.9997,-1.53392553,7
-19.084,4434662,2426.18114,-2500,-2500,2499.9997,17.9812312,-3.33249569,2499.9997,-1.54614449,7
-19.083,4434663,2415.6478,-2500,-2500,2499.9997,18.1570649,-3.3813715,2499.9997,-1.49607658,7
-19.082,4434664,2394.41007,-2500,-2500,2499.9997,18.0986524,-3.56853008,2499.9997,-1.51336193,7
-19.081,4434665,2375.70465,-2500,-2500,2499.9997,18.1281567,-3.38554382,2499.9997,-1.55061483,7
-19.08,4434666,2387.01671,-2500,-2500,2499.9997,18.1624293,-3.19361687,2499.9997,-1.56134367,7
-19.079,4434667,2422.74314,-2500,-2500,2499.9997,18.0619955,-3.23742628,2499.9997,-1.4808774,7
-19.078,4434668,2441.2176,-2500,-2500,2499.9997,18.1055069,-3.27408314,2499.9997,-1.51664019,7
-19.077,4434669,2440.88262,-2500,-2500,2499.9997,18.3090568,-3.17066908,2499.9997,-1.59591436,7
-19.076,4434670,2439.7999,-2500,-2500,2499.9997,18.1475282,-3.31282616,2499.9997,-1.63882971,7
-19.075,4434671,2448.02147,-2500,-2500,2499.9997,18.2247162,-3.35484743,2499.9997,-1.6310811,7
-19.074,4434672,2468.00214,-2500,-2500,2499.9997,18.3328986,-3.28242779,2499.9997,-1.45435333,7
-19.073,4434673,2497.37859,-2500,-2500,2499.9997,18.362999,-3.42518091,2499.9997,-1.44809484,7
-19.072,4434674,2499.61376,-2500,-2500,2499.9997,18.2291865,-3.47137451,2499.9997,-1.2165308,7
-19.071,4434675,2464.16509,-2500,-2500,2499.9997,18.2762742,-3.41296196,2499.9997,-1.04635954,7
-19.07,4434676,2434.3738,-2500,-2500,2499.9997,18.2396173,-3.54319811,2499.9997,-1.17272139,7
-19.069,4434677,2431.56284,-2500,-2500,2499.9997,18.0718303,-3.53097916,2499.9997,-1.31070614,7
-19.068,4434678,2435.21452,-2500,-2500,2499.9997,18.0390477,-3.72380018,2499.9997,-1.47134066,7
-19.067,4434679,2429.82447,-2500,-2500,2499.9997,18.0289149,-3.47822905,2499.9997,-1.57982111,7
-19.066,4434680,2416.38511,-2500,-2500,2499.9997,17.8611279,-3.39090824,2499.9997,-1.71482563,7
-19.065,4434681,2391.95079,-2500,-2500,2499.9997,18.0396438,-3.4865737,2499.9997,-1.91122293,7
-19.064,4434682,2378.69561,-2500,-2500,2499.9997,18.0402398,-3.54856253,2499.9997,-2.07334757,7
-19.063,4434683,2401.2211,-2500,-2500,2499.9997,18.1952119,-3.55631113,2499.9997,-1.89989805,7
-19.062,4434684,2434.57884,-2500,-2500,2499.9997,18.3182955,-3.48299742,2499.9997,-1.70856714,7
-19.061,4434685,2443.58718,-2500,-2500,2499.9997,18.2709098,-3.2967329,2499.9997,-1.88440084,7
-19.06,4434686,2439.996,-2500,-2500,2499.9997,18.3168054,-3.31044197,2499.9997,-1.98423862,7
-19.059,4434687,2440.73153,-2500,-2500,2499.9997,18.2071328,-3.48120928,2499.9997,-2.04801559,7
-19.058,4434688,2449.92524,-2500,-2500,2499.9997,18.0435181,-3.65078449,2499.9997,-1.9133091,7
-19.057,4434689,2474.16019,-2500,-2500,2499.9997,18.0223584,-3.44842672,2499.9997,-1.61707401,7
-19.056,4434690,2497.63668,-2500,-2500,2499.9997,18.1609392,-3.45796347,2499.9997,-1.53541565,7
-19.055,4434691,2484.32308,-2500,-2500,2499.9997,18.0220604,-3.59654427,2499.9997,-1.56164169,7
-19.054,4434692,2444.73338,-2500,-2500,2499.9997,18.1779265,-3.63379717,2499.9997,-1.45286322,7
-19.053,4434693,2425.38273,-2500,-2500,2499.9997,18.0774927,-3.67552042,2499.9997,-1.527071,7
-19.052,4434694,2428.37757,-2500,-2500,2499.9997,18.2640553,-3.72558832,2499.9997,-1.58339739,7
-19.051,4434695,2432.07991,-2500,-2500,2499.9997,18.1925297,-3.67224216,2499.9997,-1.65909529,7
-19.05,4434696,2425.78149,-2500,-2500,2499.9997,18.2774663,-3.61502171,2499.9997,-1.79558992,7
-19.049,4434697,2409.7982,-2500,-2500,2499.9997,18.0342793,-3.89933586,2499.9997,-1.98245049,7
-19.048,4434698,2386.62302,-2500,-2500,2499.9997,18.1305408,-3.65138054,2499.9997,-1.88618898,7
-19.047,4434699,2385.07658,-2500,-2500,2499.9997,18.1272626,-3.56346369,2499.9997,-1.66088343,7
-19.046,4434700,2418.50525,-2500,-2500,2499.9997,18.2595849,-3.60757113,2499.9997,-1.61200762,7
-19.045,4434701,2444.49973,-2500,-2500,2499.9997,18.5418129,-3.61144543,2499.9997,-1.40607357,7
-19.044,4434702,2446.93816,-2500,-2500,2499.9997,18.3853507,-3.56525183,2499.9997,-1.1831522,7
-19.043,4434703,2444.80819,-2500,-2500,2499.9997,18.1269646,-3.58372927,2499.9997,-1.10775232,7
-19.042,4434704,2449.22191,-2500,-2500,2499.9997,17.8998709,-3.49164009,2499.9997,-1.14411116,7
-19.041,4434705,2462.23181,-2500,-2500,2499.9997,17.8459287,-3.43948603,2499.9997,-1.00076199,7
-19.04,4434706,2488.69658,-2500,-2500,2499.9997,17.6268816,-3.55780125,2499.9997,-1.05679035,7
-19.039,4434707,2499.9997,-2500,-2500,2499.9997,17.6081061,-3.56525183,2499.9997,-1.18255615,7
-19.038,4434708,2473.54418,-2500,-2500,2499.9997,17.6542997,-3.67373228,2499.9997,-1.34468079,7
-19.037,4434709,2435.13286,-2500,-2500,2499.9997,17.8289413,-3.57955694,2499.9997,-1.47432089,7
-19.036,4434710,2423.70367,-2500,-2500,2499.9997,17.8298354,-3.38047743,2499.9997,-1.50859356,7
-19.035,4434711,2427.85603,-2500,-2500,2499.9997,17.8566575,-3.20315361,2499.9997,-1.38700008,7
-19.034,4434712,2427.34283,-2500,-2500,2499.9997,17.9260969,-3.42845917,2499.9997,-1.37388706,7
-19.033,4434713,2419.15494,-2500,-2500,2499.9997,18.1525946,-3.43501568,2499.9997,-1.41859055,7
-19.032,4434714,2399.21153,-2500,-2500,2499.9997,18.3075666,-3.48448753,2499.9997,-1.42306089,7
-19.031,4434715,2379.36974,-2500,-2500,2499.9997,18.2405114,-3.49849463,2499.9997,-1.41531229,7
-19.03,4434716,2391.86585,-2500,-2500,2499.9997,18.261373,-3.43680382,2499.9997,-1.38670206,7
-19.029,4434717,2427.66857,-2500,-2500,2499.9997,18.376112,-3.60965729,2499.9997,-1.35719776,7
-19.028,4434718,2445.75053,-2500,-2500,2499.9997,18.3954835,-3.51041555,2499.9997,-1.26123428,7
-19.027,4434719,2444.79179,-2500,-2500,2499.9997,18.4246898,-3.5071373,2499.9997,-1.29818916,7
-19.026,4434720,2445.95528,-2500,-2500,2499.9997,18.3832645,-3.64750624,2499.9997,-1.3679266,7
-19.025,4434721,2456.28089,-2500,-2500,2499.9997,18.4866786,-3.75509262,2499.9997,-1.33931637,7
-19.024,4434722,2475.46792,-2500,-2500,2499.9997,18.3668733,-3.5366416,2499.9997,-1.3718009,7
-19.023,4434723,2499.9997,-2500,-2500,2499.9997,18.2831287,-3.54200602,2499.9997,-1.32650137,7
-19.022,4434724,2499.9997,-2500,-2500,2499.9997,18.2294846,-3.60041857,2499.9997,-1.37776136,7
-19.021,4434725,2465.28685,-2500,-2500,2499.9997,18.158257,-3.53366137,2499.9997,-1.54346228,7
-19.02,4434726,2432.00094,-2500,-2500,2499.9997,17.9490447,-3.42398882,2499.9997,-1.48653984,7
-19.019,4434727,2426.68271,-2500,-2500,2499.9997,17.9025531,-3.40104103,2499.9997,-1.42037868,7
-19.018,4434728,2428.78497,-2500,-2500,2499.9997,18.0581212,-3.33875418,2499.9997,-1.44779682,7
-19.017,4434729,2424.52234,-2500,-2500,2499.9997,18.1674957,-3.34620476,2499.9997,-1.46567822,7
-19.016,4434730,2412.94831,-2500,-2500,2499.9997,18.0509686,-3.38405371,2499.9997,-1.48683786,7
-19.015,4434731,2388.36646,-2500,-2500,2499.9997,18.1981921,-3.54886055,2499.9997,-1.36345625,7
-19.014,4434732,2376.06049,-2500,-2500,2499.9997,18.2271004,-3.65823507,2499.9997,-1.33395195,7
-19.013,4434733,2400.06328,-2500,-2500,2499.9997,18.4166431,-3.67045403,2499.9997,-1.36524439,7
-19.012,4434734,2433.92259,-2500,-2500,2499.9997,18.1916356,-3.70770693,2499.9997,-1.22487545,7
-19.011,4434735,2442.36559,-2500,-2500,2499.9997,18.0903077,-3.85195017,2499.9997,-0.991523266,7
-19.01,4434736,2439.88961,-2500,-2500,2499.9997,17.9645419,-3.9345026,2499.9997,-1.04010105,7
-19.009,4434737,2443.97283,-2500,-2500,2499.9997,17.7925825,-3.94791365,2499.9997,-1.18970871,7
-19.008,4434738,2454.57441,-2500,-2500,2499.9997,17.8042054,-3.89367342,2499.9997,-1.22010708,7
-19.007,4434739,2479.69717,-2500,-2500,2499.9997,17.747581,-3.88950109,2499.9997,-1.21414661,7
-19.006,4434740,2499.9997,-2500,-2500,2499.9997,17.8807974,-3.80545855,2499.9997,-1.40279531,7
-19.005,4434741,2493.79635,-2500,-2500,2499.9997,17.7109241,-3.85075808,2499.9997,-1.43170357,7
-19.004,4434742,2453.27026,-2500,-2500,2499.9997,17.7273154,-3.77297401,2499.9997,-1.19268894,7
-19.003,4434743,2432.75732,-2500,-2500,2499.9997,17.863512,-3.96490097,2499.9997,-1.14202499,7
-19.002,4434744,2433.57539,-2500,-2500,2499.9997,18.093884,-3.94225121,2499.9997,-1.02728605,7
-19.001,4434745,2433.604,-2500,-2500,2499.9997,18.1162357,-3.76880169,2499.9997,-0.790059566,7
-19,4434746,2425.67658,-2500,-2500,2499.9997,18.2694197,-3.74168158,2499.9997,-0.737607479,7
-18.999,4434747,2408.97804,-2500,-2500,2499.9997,18.299818,-3.66806984,2499.9997,-0.961720943,7
-18.998,4434748,2383.51345,-2500,-2500,2499.9997,18.158257,-3.49581242,2499.9997,-1.16765499,7
-18.997,4434749,2381.15728,-2500,-2500,2499.9997,18.0771947,-3.4686923,2499.9997,-1.1909008,7
-18.996,4434750,2414.41607,-2500,-2500,2499.9997,18.1934237,-3.5828352,2499.9997,-1.334548,7
-18.995,4434751,2440.36704,-2500,-2500,2499.9997,18.1084871,-3.58611345,2499.9997,-1.1625886,7
-18.994,4434752,2442.14863,-2500,-2500,2499.9997,17.9684162,-3.5199523,2499.9997,-1.27345324,7
-18.993,4434753,2438.68619,-2500,-2500,2499.9997,17.9117918,-3.5995245,2499.9997,-1.35809183,7
-18.992,4434754,2444.24611,-2500,-2500,2499.9997,17.9392099,-3.61472368,2499.9997,-1.05768442,7
-18.991,4434755,2458.26513,-2500,-2500,2499.9997,17.8468227,-3.59714031,2499.9997,-1.0573864,7
-18.99,4434756,2486.4015,-2500,-2500,2499.9997,17.9356337,-3.52650881,2499.9997,-1.11460686,7
-18.989,4434757,2499.9997,-2500,-2500,2499.9997,17.7842379,-3.45468521,2499.9997,-1.12533569,7
-18.988,4434758,2475.27003,-2500,-2500,2499.9997,17.7657604,-3.38762999,2499.9997,-1.07049942,7
-18.987,4434759,2436.79583,-2500,-2500,2499.9997,17.8775191,-3.27825546,2499.9997,-0.90777874,7
-18.986,4434760,2425.36455,-2500,-2500,2499.9997,17.8295374,-3.31759453,2499.9997,-0.732839108,7
-18.985,4434761,2430.60619,-2500,-2500,2499.9997,17.9308653,-3.49253416,2499.9997,-0.689029694,7
-18.984,4434762,2430.74119,-2500,-2500,2499.9997,17.8435445,-3.47882509,2499.9997,-0.523626804,7
-18.983,4434763,2421.90748,-2500,-2500,2499.9997,17.683208,-3.50534916,2499.9997,-0.397861004,7
-18.982,4434764,2401.40468,-2500,-2500,2499.9997,17.6826119,-3.71813774,2499.9997,-0.441372395,7
-18.981,4434765,2381.08695,-2500,-2500,2499.9997,17.8933144,-3.70949507,2499.9997,-0.528395176,7
-18.98,4434766,2392.64101,-2500,-2500,2499.9997,18.0849433,-3.64005566,2499.9997,-0.560581684,7
-18.979,4434767,2428.03872,-2500,-2500,2499.9997,18.2405114,-3.78370285,2499.9997,-0.608861446,7
-18.978,4434768,2446.45327,-2500,-2500,2499.9997,18.0664659,-3.7369132,2499.9997,-0.545084476,7
-18.977,4434769,2444.54861,-2500,-2500,2499.9997,18.1177258,-3.76075506,2499.9997,-0.54359436,7
-18.976,4434770,2442.8153,-2500,-2500,2499.9997,18.1642175,-3.80575657,2499.9997,-0.606179237,7
-18.975,4434771,2450.36781,-2500,-2500,2499.9997,18.1403756,-3.59356403,2499.9997,-0.473856926,7
-18.974,4434772,2468.12731,-2500,-2500,2499.9997,18.0456042,-3.46124172,2499.9997,-0.403225422,7
-18.973,4434773,2495.23133,-2500,-2500,2499.9997,17.8578496,-3.57478857,2499.9997,-0.426471233,7
-18.972,4434774,2495.63724,-2500,-2500,2499.9997,17.9314613,-3.59505415,2499.9997,-0.309050083,7
-18.971,4434775,2459.52666,-2500,-2500,2499.9997,18.0315971,-3.58432531,2499.9997,-0.269412994,7
-18.97,4434776,2429.36075,-2500,-2500,2499.9997,18.1272626,-3.44306231,2499.9997,-0.28938055,7
-18.969,4434777,2426.53728,-2500,-2500,2499.9997,18.2497501,-3.59505415,2499.9997,-0.422000885,7
-18.968,4434778,2431.08898,-2500,-2500,2499.9997,18.2271004,-3.73184681,2499.9997,-0.229477882,7
-18.967,4434779,2426.98759,-2500,-2500,2499.9997,18.1281567,-3.48955393,2499.9997,-0.27269125,7
-18.966,4434780,2415.0449,-2500,-2500,2499.9997,18.0286169,-3.26603651,2499.9997,-0.230371952,7
-18.965,4434781,2392.10755,-2500,-2500,2499.9997,17.952919,-3.38226557,2499.9997,-0.365376472,7
-18.964,4434782,2379.64422,-2500,-2500,2499.9997,17.7308917,-3.53693962,2499.9997,-0.281333923,7
-18.963,4434783,2403.56326,-2500,-2500,2499.9997,17.7249312,-3.46183777,2499.9997,-0.412762165,7
-18.962,4434784,2436.76901,-2500,-2500,2499.9997,17.8515911,-3.34382057,2499.9997,-0.422596931,7
-18.961,4434785,2446.11859,-2500,-2500,2499.9997,17.7878141,-3.20851803,2499.9997,-0.468194485,7
-18.96,4434786,2445.3491,-2500,-2500,2499.9997,17.7958608,-3.34024429,2499.9997,-0.279545784,7
-18.959,4434787,2449.47284,-2500,-2500,2499.9997,17.7127123,-3.42190266,2499.9997,-0.400841236,7
-18.958,4434788,2460.04969,-2500,-2500,2499.9997,17.6608562,-3.42905521,2499.9997,-0.355839729,7
-18.957,4434789,2483.77949,-2500,-2500,2499.9997,17.7019835,-3.36587429,2499.9997,-0.361204147,7
-18.956,4434790,2499.9997,-2500,-2500,2499.9997,17.8027153,-3.42786312,2499.9997,-0.506937504,7
-18.955,4434791,2491.3457,-2500,-2500,2499.9997,17.8393722,-3.2377243,2499.9997,-0.615715981,7
-18.954,4434792,2448.85176,-2500,-2500,2499.9997,17.9600716,-3.36170197,2499.9997,-0.582039356,7
-18.953,4434793,2427.67125,-2500,-2500,2499.9997,17.9341435,-3.47107649,2499.9997,-0.515580177,7
-18.952,4434794,2428.63625,-2500,-2500,2499.9997,17.9898739,-3.52233648,2499.9997,-0.523924828,7
-18.951,4434795,2429.98123,-2500,-2500,2499.9997,18.2431936,-3.60071659,2499.9997,-0.706613064,7
-18.95,4434796,2422.4472,-2500,-2500,2499.9997,18.3671713,-3.45051289,2499.9997,-0.67025423,7
-18.949,4434797,2404.95443,-2500,-2500,2499.9997,18.376708,-3.37392092,2499.9997,-0.675916672,7
-18.948,4434798,2380.02658,-2500,-2500,2499.9997,18.5167789,-3.39776278,2499.9997,-0.714957714,7
-18.947,4434799,2378.70812,-2500,-2500,2499.9997,18.3194876,-3.42458487,2499.9997,-0.681877136,7
-18.946,4434800,2412.17494,-2500,-2500,2499.9997,18.0983543,-3.52263451,2499.9997,-0.8431077,7
-18.945,4434801,2439.5436,-2500,-2500,2499.9997,18.1618333,-3.68982553,2499.9997,-0.995993614,7
-18.944,4434802,2440.80096,-2500,-2500,2499.9997,18.0724263,-3.55422497,2499.9997,-1.1074543,7
-18.943,4434803,2437.20442,-2500,-2500,2499.9997,18.0849433,-3.52263451,2499.9997,-1.07675791,7
-18.942,4434804,2444.13584,-2500,-2500,2499.9997,18.2136893,-3.452003,2499.9997,-1.15007162,7
-18.941,4434805,2460.59597,-2500,-2500,2499.9997,18.3004141,-3.59088182,2499.9997,-1.09612942,7
-18.94,4434806,2490.3366,-2500,-2500,2499.9997,18.1406736,-3.52293253,2499.9997,-1.15960836,7
-18.939,4434807,2499.9997,-2500,-2500,2499.9997,17.9302692,-3.50654125,2499.9997,-0.959038734,7
-18.938,4434808,2479.21467,-2500,-2500,2499.9997,17.9117918,-3.69340181,2499.9997,-1.00523233,7
-18.937,4434809,2440.39983,-2500,-2500,2499.9997,18.0634856,-3.77863646,2499.9997,-0.980496407,7
-18.936,4434810,2428.55817,-2500,-2500,2499.9997,18.2306767,-3.6329031,2499.9997,-1.00344419,7
-18.935,4434811,2431.10687,-2500,-2500,2499.9997,18.4115767,-3.64542007,2499.9997,-1.0111928,7
-18.934,4434812,2430.28462,-2500,-2500,2499.9997,18.4693933,-3.74138355,2499.9997,-0.980496407,7
-18.933,4434813,2420.57353,-2500,-2500,2499.9997,18.3519721,-3.71187925,2499.9997,-0.937581062,7
-18.932,4434814,2400.33954,-2500,-2500,2499.9997,18.3087587,-3.53723764,2499.9997,-0.859200954,7
-18.931,4434815,2380.79041,-2500,-2500,2499.9997,18.2464719,-3.49014997,2499.9997,-0.892877579,7
-18.93,4434816,2392.26967,-2500,-2500,2499.9997,18.2580948,-3.67075205,2499.9997,-0.876188278,7
-18.929,4434817,2425.30644,-2500,-2500,2499.9997,18.2744861,-3.68893147,2499.9997,-0.871121883,7
-18.928,4434818,2441.3085,-2500,-2500,2499.9997,18.3597207,-3.64601612,2499.9997,-1.01029873,7
-18.927,4434819,2438.89421,-2500,-2500,2499.9997,18.1829929,-3.42726707,2499.9997,-0.846683979,7
-18.926,4434820,2437.4491,-2500,-2500,2499.9997,18.119514,-3.47197056,2499.9997,-1.07765198,7
-18.925,4434821,2445.9818,-2500,-2500,2499.9997,17.8870559,-3.48031521,2499.9997,-0.855326653,7
-18.924,4434822,2465.1742,-2500,-2500,2499.9997,17.8962946,-3.41951847,2499.9997,-0.8893013,7
-18.923,4434823,2493.84761,-2500,-2500,2499.9997,17.6885724,-3.48120928,2499.9997,-0.973343849,7
-18.922,4434824,2495.84228,-2500,-2500,2499.9997,17.7159905,-3.40938568,2499.9997,-1.09225512,7
-18.921,4434825,2460.06042,-2500,-2500,2499.9997,18.0691481,-3.29196453,2499.9997,-1.22606754,7
-18.92,4434826,2430.62407,-2500,-2500,2499.9997,18.0160999,-3.25709581,2499.9997,-1.48296356,7
-18.919,4434827,2426.25773,-2500,-2500,2499.9997,17.798543,-3.62455845,2499.9997,-1.44392252,7
-18.918,4434828,2429.50737,-2500,-2500,2499.9997,17.8351998,-3.66568565,2499.9997,-1.19119883,7
-18.917,4434829,2426.05805,-2500,-2500,2499.9997,17.8596377,-3.66747379,2499.9997,-1.10924244,7
-18.916,4434830,2415.57568,-2500,-2500,2499.9997,17.8521872,-3.5944581,2499.9997,-1.30414963,7
-18.915,4434831,2391.79552,-2500,-2500,2499.9997,17.8363919,-3.5482645,2499.9997,-1.15960836,7
-18.914,4434832,2381.20139,-2500,-2500,2499.9997,18.0470943,-3.36408615,2499.9997,-1.14411116,7
-18.913,4434833,2405.79575,-2500,-2500,2499.9997,18.0512667,-3.36915255,2499.9997,-1.36256218,7
-18.912,4434834,2437.84845,-2500,-2500,2499.9997,17.9579854,-3.37123871,2499.9997,-1.34110451,7
-18.911,4434835,2446.42138,-2500,-2500,2499.9997,17.9347396,-3.35872173,2499.9997,-1.04963779,7
-18.91,4434836,2442.27946,-2500,-2500,2499.9997,18.0488825,-3.25948,2499.9997,-1.18136406,7
-18.909,4434837,2444.30125,-2500,-2500,2499.9997,17.9934502,-3.40789557,2499.9997,-1.35809183,7
-18.908,4434838,2452.57825,-2500,-2500,2499.9997,17.9246068,-3.47107649,2499.9997,-1.37031078,7
-18.907,4434839,2475.40981,-2500,-2500,2499.9997,17.850697,-3.4853816,2499.9997,-1.29908323,7
-18.906,4434840,2497.83903,-2500,-2500,2499.9997,17.7973509,-3.4108758,2499.9997,-1.2165308,7
-18.905,4434841,2484.16722,-2500,-2500,2499.9997,17.9001689,-3.24219465,2499.9997,-1.30146742,7
-18.904,4434842,2443.60715,-2500,-2500,2499.9997,17.9553032,-3.36140394,2499.9997,-1.16586685,7
-18.903,4434843,2423.55347,-2500,-2500,2499.9997,17.9070234,-3.57985497,2499.9997,-0.982284546,7
-18.902,4434844,2426.88715,-2500,-2500,2499.9997,17.9332495,-3.61084938,2499.9997,-1.18046999,7
-18.901,4434845,2428.82341,-2500,-2500,2499.9997,17.8936124,-3.63349915,2499.9997,-1.16229057,7
-18.9,4434846,2424.05623,-2500,-2500,2499.9997,17.7007914,-3.62277031,2499.9997,-1.0985136,7
-18.899,4434847,2409.00993,-2500,-2500,2499.9997,17.837882,-3.61829996,2499.9997,-1.13368034,7
-18.898,4434848,2385.53077,-2500,-2500,2499.9997,17.8509951,-3.52054834,2499.9997,-1.04486942,7
-18.897,4434849,2385.15317,-2500,-2500,2499.9997,17.9824233,-3.63349915,2499.9997,-0.94383955,7
-18.896,4434850,2418.29544,-2500,-2500,2499.9997,18.003583,-3.74078751,2499.9997,-0.874102116,7
-18.895,4434851,2445.64682,-2500,-2500,2499.9997,17.8965926,-3.60906124,2499.9997,-0.841021538,7
-18.894,4434852,2449.14353,-2500,-2500,2499.9997,18.1433558,-3.42458487,2499.9997,-0.832676888,7
-18.893,4434853,2446.81269,-2500,-2500,2499.9997,18.3770061,-3.45766544,2499.9997,-0.898241997,7
-18.892,4434854,2451.82246,-2500,-2500,2499.9997,18.22263,-3.40938568,2499.9997,-0.806152821,7
-18.891,4434855,2465.92343,-2500,-2500,2499.9997,18.1341171,-3.39478254,2499.9997,-0.980198383,7
-18.89,4434856,2493.16156,-2500,-2500,2499.9997,18.2029605,-3.23295593,2499.9997,-0.967979431,7
-18.889,4434857,2499.9997,-2500,-2500,2499.9997,18.1552768,-3.10361385,2499.9997,-1.16795301,7
-18.888,4434858,2477.24533,-2500,-2500,2499.9997,17.9204345,-3.21984291,2499.9997,-1.2460351,7
-18.887,4434859,2437.46907,-2500,-2500,2499.9997,17.8566575,-3.29971313,2499.9997,-1.21355057,7
-18.886,4434860,2424.37601,-2500,-2500,2499.9997,17.8074837,-3.22550535,2499.9997,-1.00910664,7
-18.885,4434861,2427.44863,-2500,-2500,2499.9997,17.9055333,-3.41057777,2499.9997,-0.993311405,7
-18.884,4434862,2425.73529,-2500,-2500,2499.9997,17.9460645,-3.44723463,2499.9997,-1.02132559,7
-18.883,4434863,2417.28604,-2500,-2500,2499.9997,18.0947781,-3.62128019,2499.9997,-1.00433826,7
-18.882,4434864,2396.07781,-2500,-2500,2499.9997,18.3051825,-3.55303288,2499.9997,-0.785291195,7
-18.881,4434865,2374.7462,-2500,-2500,2499.9997,18.4112787,-3.64333391,2499.9997,-0.615715981,7
-18.88,4434866,2385.33705,-2500,-2500,2499.9997,18.5844302,-3.46064568,2499.9997,-0.62584877,7
-18.879,4434867,2422.93537,-2500,-2500,2499.9997,18.5826421,-3.53693962,2499.9997,-0.654757023,7
-18.878,4434868,2439.98826,-2500,-2500,2499.9997,18.3930993,-3.63200903,2499.9997,-0.593662262,7
-18.877,4434869,2439.88246,-2500,-2500,2499.9997,18.3084607,-3.62753868,2499.9997,-0.713169575,7
-18.876,4434870,2440.73242,-2500,-2500,2499.9997,18.2694197,-3.55958939,2499.9997,-0.756084919,7
-18.875,4434871,2450.51414,-2500,-2500,2499.9997,18.0152059,-3.57627869,2499.9997,-0.696480274,7
-18.874,4434872,2469.89816,-2500,-2500,2499.9997,18.0485845,-3.58760357,2499.9997,-0.653266907,7
-18.873,4434873,2498.48455,-2500,-2500,2499.9997,18.1406736,-3.34769487,2499.9997,-0.530481339,7
-18.872,4434874,2499.9997,-2500,-2500,2499.9997,18.1522965,-3.490448,2499.9997,-0.418424606,7
-18.871,4434875,2463.38546,-2500,-2500,2499.9997,18.1999803,-3.63528728,2499.9997,-0.655055046,7
-18.87,4434876,2431.5083,-2500,-2500,2499.9997,18.298924,-3.56584787,2499.9997,-0.610649586,7
-18.869,4434877,2427.78718,-2500,-2500,2499.9997,18.1603432,-3.68714333,2499.9997,-0.520944595,7
-18.868,4434878,2431.07259,-2500,-2500,2499.9997,18.210113,-3.6457181,2499.9997,-0.497400761,7
-18.867,4434879,2426.74381,-2500,-2500,2499.9997,18.1910396,-3.48836184,2499.9997,-0.458955765,7
-18.866,4434880,2413.92076,-2500,-2500,2499.9997,18.0894136,-3.46839428,2499.9997,-0.533461571,7
-18.865,4434881,2389.87058,-2500,-2500,2499.9997,18.0962682,-3.49462032,2499.9997,-0.276565552,7
