time_s,frame,ch0_mv,ch1_mv,ch2_mv,status
-1.378,486409,2309.78578,1433.84248,-1834.59401,1
-1.377,486410,2301.09692,1432.11901,-1834.31387,1
-1.376,486411,2284.17516,1430.01974,-1834.05548,1
-1.375,486412,2266.74557,1427.68949,-1833.30536,1
-1.374,486413,2277.23658,1427.70708,-1829.32556,1
-1.373,486414,2306.98526,1428.3964,-1826.47467,1
-1.372,486415,2319.38064,1432.35415,-1827.2385,1
-1.371,486416,2318.44097,1434.10832,-1830.31529,1
-1.37,486417,2318.59267,1431.68479,-1831.52497,1
-1.369,486418,2325.80602,1431.82933,-1832.27718,1
-1.368,486419,2341.21531,1433.69138,-1832.72153,1
-1.367,486420,2364.79044,1436.91093,-1831.18314,1
-1.366,486421,2363.31552,1437.39313,-1833.1182,1
-1.365,486422,2331.45922,1437.27183,-1837.77303,1
-1.364,486423,2307.80572,1434.22484,-1837.54742,1
-1.363,486424,2305.9538,1431.759,-1835.62279,1
-1.362,486425,2309.10271,1432.88344,-1835.29288,1
-1.361,486426,2306.03904,1431.05388,-1833.81051,1
-1.36,486427,2297.63925,1429.61472,-1833.25261,1
-1.359,486428,2279.01518,1427.39475,-1833.87309,1
-1.358,486429,2270.5242,1427.21295,-1831.95978,1
-1.357,486430,2290.50279,1427.83999,-1827.77315,1
-1.356,486431,2316.15871,1428.79456,-1826.24131,1
-1.355,486432,2322.44521,1431.00411,-1828.01932,1
-1.354,486433,2319.63813,1431.77003,-1829.43821,1
-1.353,486434,2322.2208,1431.64873,-1830.36447,1
-1.352,486435,2331.4774,1433.0408,-1832.61633,1
-1.351,486436,2351.74268,1435.90033,-1831.96336,1
-1.35,486437,2367.70183,1438.21508,-1832.32784,1
-1.349,486438,2352.97084,1438.71665,-1836.23075,1
-1.348,486439,2318.62515,1436.10299,-1838.76038,1
-1.347,486440,2303.47276,1434.29816,-1836.07399,1
-1.346,486441,2305.73386,1431.6082,-1834.40447,1
-1.345,486442,2304.51554,1432.01917,-1833.95118,1
-1.344,486443,2300.48358,1431.41955,-1832.44914,1
-1.343,486444,2287.92131,1429.25322,-1833.13102,1
-1.342,486445,2268.92084,1426.97841,-1834.07098,1
-1.341,486446,2269.74964,1426.01401,-1830.76739,1
-1.34,486447,2298.8686,1427.12563,-1826.545,1
-1.339,486448,2320.27799,1429.31283,-1825.73766,1
-1.338,486449,2322.71492,1431.92351,-1827.83544,1
-1.337,486450,2321.60926,1430.79072,-1830.53315,1
-1.336,486451,2325.598,1430.73738,-1831.54315,1
-1.335,486452,2337.33565,1432.97732,-1831.58368,1
-1.334,486453,2361.33397,1437.1711,-1830.19042,1
-1.333,486454,2371.18393,1437.67804,-1832.44079,1
-1.332,486455,2347.26727,1436.61767,-1837.48364,1
-1.331,486456,2315.73641,1436.0106,-1839.86306,1
-1.33,486457,2307.48445,1433.13855,-1836.59464,1
-1.329,486458,2308.15202,1432.8602,-1833.61471,1
-1.328,486459,2306.01013,1432.23047,-1833.61799,1
-1.327,486460,2298.98512,1431.51045,-1832.87412,1
-1.326,486461,2281.0638,1429.9649,-1833.1033,1
-1.325,486462,2265.77252,1427.07765,-1831.54762,1
-1.324,486463,2279.14214,1425.77261,-1828.65947,1
-1.323,486464,2308.36153,1427.98245,-1826.0622,1
-1.322,486465,2321.02066,1430.99844,-1826.48212,1
-1.321,486466,2320.71817,1431.3823,-1827.85273,1
-1.32,486467,2321.10679,1431.25057,-1830.53136,1
-1.319,486468,2328.17948,1431.3826,-1830.42318,1
-1.318,486469,2345.29287,1433.57903,-1830.51616,1
-1.317,486470,2367.94442,1437.46108,-1830.91313,1
-1.316,486471,2365.58229,1436.60247,-1834.21075,1
-1.315,486472,2334.20074,1435.1517,-1838.94008,1
-1.314,486473,2310.57286,1433.64638,-1838.76425,1
-1.313,486474,2307.75684,1433.06762,-1836.64352,1
-1.312,486475,2310.36305,1432.66708,-1834.96088,1
-1.311,486476,2307.53213,1432.73085,-1834.36513,1
-1.31,486477,2297.40739,1430.61876,-1834.31745,1
-1.309,486478,2276.13837,1428.0498,-1833.73988,1
-1.308,486479,2267.24416,1427.44392,-1830.98197,1
-1.307,486480,2288.91641,1427.94192,-1827.01468,1
-1.306,486481,2313.97152,1430.24564,-1825.2787,1
-1.305,486482,2319.02182,1432.48886,-1827.74782,1
-1.304,486483,2316.30951,1433.21782,-1829.97733,1
-1.303,486484,2319.40061,1431.58048,-1829.91475,1
-1.302,486485,2328.45962,1433.478,-1831.16972,1
-1.301,486486,2350.24452,1436.17392,-1830.47593,1
-1.3,486487,2367.09416,1436.93805,-1831.60573,1
-1.299,486488,2351.79722,1436.94669,-1835.28364,1
-1.298,486489,2319.66227,1435.00507,-1838.99134,1
-1.297,486490,2306.92476,1433.33852,-1837.07386,1
-1.296,486491,2308.90363,1432.73592,-1836.71415,1
-1.295,486492,2309.71515,1432.12527,-1835.15728,1
-1.294,486493,2303.77853,1431.46753,-1834.87564,1
-1.293,486494,2289.86889,1428.55287,-1833.69637,1
-1.292,486495,2270.84965,1426.11921,-1834.4757,1
-1.291,486496,2273.57179,1425.74638,-1830.98853,1
-1.29,486497,2303.52998,1427.32233,-1825.99187,1
-1.289,486498,2320.99146,1430.39972,-1826.78759,1
-1.288,486499,2321.42329,1431.84125,-1828.81594,1
-1.287,486500,2320.11735,1432.50704,-1829.65726,1
-1.286,486501,2324.41753,1432.83129,-1830.51825,1
-1.285,486502,2337.98027,1433.72536,-1830.16419,1
-1.284,486503,2361.24635,1436.90169,-1831.39205,1
-1.283,486504,2366.9067,1438.2723,-1833.22102,1
-1.282,486505,2340.93428,1437.72483,-1836.82412,1
-1.281,486506,2310.57107,1435.55284,-1838.16165,1
-1.28,486507,2303.99698,1433.97897,-1835.69521,1
-1.279,486508,2306.31053,1432.77198,-1834.60087,1
-1.278,486509,2304.44521,1432.80983,-1833.73213,1
-1.277,486510,2297.95635,1431.50717,-1834.21314,1
-1.276,486511,2280.7014,1427.53959,-1834.42891,1
-1.275,486512,2266.39777,1425.8638,-1832.21459,1
-1.274,486513,2281.62348,1426.68098,-1828.27085,1
-1.273,486514,2310.8381,1428.35289,-1826.11644,1
-1.272,486515,2323.2612,1429.83556,-1827.40718,1
-1.271,486516,2321.41376,1431.5021,-1829.36072,1
-1.27,486517,2321.73264,1431.10901,-1829.92846,1
-1.269,486518,2329.41985,1431.7295,-1831.32231,1
-1.268,486519,2347.21988,1434.08209,-1830.65921,1
-1.267,486520,2370.11462,1437.03878,-1830.23244,1
-1.266,486521,2364.96866,1436.69069,-1834.13655,1
-1.265,486522,2332.65877,1436.03235,-1838.29814,1
-1.264,486523,2310.12672,1434.41856,-1837.2348,1
-1.263,486524,2307.37865,1432.15537,-1834.55139,1
-1.262,486525,2308.41577,1432.51032,-1833.12565,1
-1.261,486526,2304.61121,1433.13855,-1834.10019,1
-1.26,486527,2293.78074,1431.64814,-1834.62828,1
-1.259,486528,2272.74001,1428.72006,-1834.23728,1
-1.258,486529,2266.213,1427.31339,-1831.90584,1
-1.257,486530,2289.97052,1429.20583,-1826.7417,1
-1.256,486531,2314.93533,1430.47839,-1826.94763,1
-1.255,486532,2321.15984,1430.57853,-1826.92379,1
-1.254,486533,2318.5423,1431.28604,-1828.83441,1
-1.253,486534,2322.09951,1431.19961,-1830.52063,1
-1.252,486535,2330.49333,1432.45399,-1831.41023,1
-1.251,486536,2354.30539,1435.70125,-1830.4953,1
-1.25,486537,2372.52802,1436.46777,-1831.761,1
-1.249,486538,2355.30734,1435.42975,-1835.50835,1
-1.248,486539,2323.05378,1433.72089,-1839.29086,1
-1.247,486540,2310.18662,1431.84751,-1837.05509,1
-1.246,486541,2311.11169,1431.66244,-1835.78104,1
-1.245,486542,2311.10662,1432.57469,-1834.11777,1
-1.244,486543,2304.78048,1430.9299,-1834.06174,1
-1.243,486544,2290.09211,1429.05235,-1834.01525,1
-1.242,486545,2269.85127,1426.36657,-1831.77382,1
-1.241,486546,2273.82749,1426.04113,-1829.20396,1
-1.24,486547,2302.51849,1429.95238,-1826.54828,1
-1.239,486548,2320.49733,1430.97967,-1827.0582,1
-1.238,486549,2320.11288,1432.37859,-1828.67825,1
-1.237,486550,2317.84701,1430.43727,-1830.05899,1
-1.236,486551,2321.99162,1430.59403,-1830.0128,1
-1.235,486552,2334.74731,1433.79033,-1830.31738,1
-1.234,486553,2360.08137,1437.61486,-1829.61732,1
-1.233,486554,2366.38397,1437.84106,-1831.89839,1
-1.232,486555,2339.93113,1436.16676,-1836.48884,1
-1.231,486556,2310.63426,1433.85172,-1836.70491,1
-1.23,486557,2305.24302,1431.90026,-1835.88713,1
-1.229,486558,2307.90108,1432.27041,-1834.72872,1
-1.228,486559,2306.74297,1431.94318,-1834.70309,1
-1.227,486560,2300.38673,1430.24981,-1834.0385,1
-1.226,486561,2281.85385,1427.27375,-1834.27334,1
-1.225,486562,2267.42357,1425.62985,-1833.13429,1
-1.224,486563,2282.72527,1427.7938,-1829.28205,1
-1.223,486564,2312.24507,1429.60131,-1826.34413,1
-1.222,486565,2322.61211,1432.49601,-1826.74319,1
-1.221,486566,2320.51939,1432.5735,-1829.30022,1
-1.22,486567,2320.34475,1431.04672,-1830.87498,1
-1.219,486568,2328.25786,1432.3625,-1831.84087,1
-1.218,486569,2345.21508,1434.6382,-1830.63805,1
-1.217,486570,2365.51553,1437.6235,-1830.5406,1
-1.216,486571,2358.62494,1438.34084,-1834.46765,1
-1.215,486572,2326.77191,1437.28048,-1838.11754,1
-1.214,486573,2305.1247,1434.66562,-1836.96598,1
-1.213,486574,2305.51004,1433.34657,-1835.13641,1
-1.212,486575,2308.0796,1433.5227,-1833.93151,1
-1.211,486576,2303.01648,1432.95228,-1832.98558,1
-1.21,486577,2292.2039,1429.70353,-1832.59934,1
-1.209,486578,2271.90107,1425.79466,-1833.24575,1
-1.208,486579,2266.48241,1425.82715,-1829.84978,1
-1.207,486580,2292.69594,1427.19358,-1825.86581,1
-1.206,486581,2317.63899,1430.10557,-1825.82378,1
-1.205,486582,2320.53846,1430.95195,-1828.07356,1
-1.204,486583,2318.86894,1431.1558,-1830.10459,1
-1.203,486584,2323.99523,1429.99351,-1831.7309,1
-1.202,486585,2335.10196,1431.49465,-1833.20254,1
-1.201,486586,2357.2892,1435.94295,-1831.51633,1
-1.2,486587,2371.77521,1438.14802,-1832.33172,1
-1.199,486588,2352.35423,1436.65493,-1836.81875,1
-1.198,486589,2318.34322,1435.4828,-1838.89449,1
-1.197,486590,2305.87989,1434.05288,-1837.86035,1
-1.196,486591,2308.32458,1432.84351,-1836.04658,1
-1.195,486592,2307.49935,1433.95662,-1834.93555,1
-1.194,486593,2300.90499,1432.02633,-1832.84312,1
-1.193,486594,2284.7411,1429.94463,-1833.56345,1
-1.192,486595,2265.89262,1427.95593,-1833.62931,1
-1.191,486596,2271.64298,1427.09702,-1828.98909,1
-1.19,486597,2299.55643,1428.66641,-1825.42801,1
-1.189,486598,2316.56998,1430.8247,-1824.99975,1
-1.188,486599,2317.66105,1431.9393,-1827.15744,1
-1.187,486600,2317.93582,1431.06729,-1830.10221,1
-1.186,486601,2323.54283,1431.6237,-1830.44791,1
-1.185,486602,2339.22601,1433.76082,-1830.66934,1
-1.184,486603,2363.25651,1436.96189,-1831.08211,1
-1.183,486604,2367.10966,1437.76208,-1832.64494,1
-1.182,486605,2340.72775,1436.29491,-1836.81697,1
-1.181,486606,2313.98076,1433.00414,-1838.24748,1
-1.18,486607,2307.78575,1431.14775,-1835.89131,1
-1.179,486608,2310.24295,1431.89818,-1834.10883,1
-1.178,486609,2308.47031,1432.5726,-1832.95101,1
-1.177,486610,2300.33875,1431.96195,-1832.61961,1
-1.176,486611,2279.63716,1428.07662,-1832.62706,1
-1.175,486612,2267.13628,1426.70482,-1831.19118,1
-1.174,486613,2285.06178,1426.67353,-1827.94303,1
-1.173,486614,2314.29875,1429.12835,-1826.16532,1
-1.172,486615,2322.67588,1431.10067,-1827.77137,1
-1.171,486616,2319.73052,1430.66436,-1828.08638,1
-1.17,486617,2320.25921,1431.22286,-1829.94604,1
-1.169,486618,2326.34574,1433.16984,-1830.74981,1
-1.168,486619,2343.92822,1435.89735,-1829.67126,1
-1.167,486620,2366.28085,1438.08484,-1830.54596,1
-1.166,486621,2360.79156,1436.8391,-1835.00707,1
-1.165,486622,2328.28528,1436.21325,-1838.80359,1
-1.164,486623,2308.85297,1434.65281,-1837.54802,1
-1.163,486624,2309.17454,1433.56919,-1835.30986,1
-1.162,486625,2310.51773,1433.44074,-1833.36347,1
-1.161,486626,2306.07539,1432.7392,-1832.04293,1
-1.16,486627,2295.51375,1430.19527,-1832.20446,1
-1.159,486628,2276.03227,1426.15557,-1833.12565,1
-1.158,486629,2271.46506,1425.00877,-1830.16598,1
-1.157,486630,2296.83787,1426.76324,-1826.91664,1
-1.156,486631,2320.62936,1427.92165,-1826.97892,1
-1.155,486632,2325.22249,1431.45263,-1828.02141,1
-1.154,486633,2323.50945,1431.64337,-1830.33377,1
-1.153,486634,2324.8589,1431.14924,-1830.77395,1
-1.152,486635,2333.24945,1432.68794,-1829.51123,1
-1.151,486636,2357.65338,1436.05351,-1829.39321,1
-1.15,486637,2370.84925,1437.26766,-1831.84266,1
-1.149,486638,2350.17955,1436.50234,-1836.9326,1
-1.148,486639,2316.09195,1435.37521,-1838.18758,1
-1.147,486640,2304.82578,1434.24392,-1836.69001,1
-1.146,486641,2306.53137,1432.04868,-1835.00499,1
-1.145,486642,2307.37865,1433.04527,-1834.78445,1
-1.144,486643,2300.50802,1431.78344,-1832.92031,1
-1.143,486644,2284.54739,1429.43203,-1833.41056,1
-1.142,486645,2267.69269,1427.21027,-1832.85207,1
-1.141,486646,2276.16161,1426.80943,-1828.84216,1
-1.14,486647,2304.13079,1427.88142,-1826.0631,1
-1.139,486648,2320.13643,1429.83228,-1826.55603,1
-1.138,486649,2321.29633,1430.2665,-1827.55202,1
-1.137,486650,2320.17428,1430.04954,-1829.51421,1
-1.136,486651,2326.11626,1430.23312,-1831.12472,1
-1.135,486652,2340.84904,1433.42078,-1830.98286,1
-1.134,486653,2364.79223,1435.94921,-1830.18535,1
-1.133,486654,2368.21085,1436.47283,-1833.82422,1
-1.132,486655,2337.82381,1435.45657,-1838.22334,1
-1.131,486656,2310.08589,1434.22544,-1837.90803,1
-1.13,486657,2307.39474,1431.86629,-1836.56573,1
-1.129,486658,2309.91155,1433.29859,-1835.79862,1
-1.128,486659,2305.93175,1432.67244,-1834.90098,1
-1.127,486660,2296.8322,1430.62025,-1832.982,1
-1.126,486661,2277.57335,1428.58684,-1833.46242,1
-1.125,486662,2265.00154,1426.31859,-1831.74819,1
-1.124,486663,2282.57835,1426.88483,-1827.83335,1
-1.123,486664,2310.19139,1428.62022,-1826.76256,1
-1.122,486665,2319.61906,1431.80579,-1827.07697,1
-1.121,486666,2317.02775,1432.27637,-1828.92442,1
-1.12,486667,2318.40223,1431.74201,-1830.69199,1
-1.119,486668,2328.67926,1433.31259,-1829.89985,1
-1.118,486669,2349.01905,1435.66906,-1829.78958,1
-1.117,486670,2367.4804,1436.64777,-1830.25032,1
-1.116,486671,2357.55533,1436.47581,-1834.34576,1
-1.115,486672,2324.50724,1435.48876,-1838.1983,1
-1.114,486673,2306.768,1433.43538,-1836.6316,1
-1.113,486674,2306.96976,1431.76287,-1834.07903,1
-1.112,486675,2310.13566,1432.98805,-1834.37437,1
-1.111,486676,2306.53733,1431.48303,-1834.33533,1
-1.11,486677,2294.0132,1428.52664,-1833.8865,1
-1.109,486678,2274.71411,1426.04321,-1832.69531,1
-1.108,486679,2272.17972,1426.07838,-1830.51527,1
-1.107,486680,2297.19877,1428.43544,-1827.13836,1
-1.106,486681,2317.8044,1430.46558,-1825.5645,1
-1.105,486682,2320.14924,1432.47545,-1826.74497,1
-1.104,486683,2317.90245,1432.15269,-1829.01591,1
-1.103,486684,2321.30527,1432.6784,-1830.03873,1
-1.102,486685,2332.14378,1433.9146,-1830.67441,1
-1.101,486686,2355.01021,1435.68754,-1829.16015,1
-1.1,486687,2367.36625,1437.13415,-1830.92952,1
-1.099,486688,2345.73841,1437.06352,-1835.73097,1
-1.098,486689,2315.35912,1436.50383,-1838.40841,1
-1.097,486690,2305.16613,1433.31319,-1835.73723,1
-1.096,486691,2306.95814,1433.19279,-1833.29523,1
-1.095,486692,2306.4065,1432.9806,-1832.93194,1
-1.094,486693,2300.60667,1430.79489,-1832.08048,1
-1.093,486694,2284.5158,1428.05129,-1831.92402,1
-1.092,486695,2268.47827,1425.58664,-1831.68471,1
-1.091,486696,2278.16403,1425.75413,-1830.09684,1
-1.09,486697,2307.11192,1428.00659,-1827.18545,1
-1.089,486698,2321.67095,1430.91321,-1826.36887,1
-1.088,486699,2321.12765,1431.88536,-1827.74961,1
-1.087,486700,2321.5279,1430.76897,-1829.16403,1
-1.086,486701,2326.8953,1431.34773,-1829.66739,1
-1.085,486702,2343.07468,1434.01444,-1830.14333,1
-1.084,486703,2366.29903,1437.70754,-1829.90193,1
-1.083,486704,2367.29473,1438.11584,-1833.69547,1
-1.082,486705,2337.27396,1436.71364,-1837.63742,1
-1.081,486706,2310.33802,1434.38101,-1837.53908,1
-1.08,486707,2306.2405,1432.55591,-1835.6657,1
-1.079,486708,2308.15649,1433.22259,-1835.14208,1
-1.078,486709,2303.59316,1433.44313,-1833.82392,1
-1.077,486710,2292.16039,1431.38856,-1832.72481,1
-1.076,486711,2273.92823,1427.38014,-1833.83286,1
-1.075,486712,2264.05978,1425.76873,-1832.82763,1
-1.074,486713,2283.34099,1425.51184,-1828.23211,1
-1.073,486714,2311.58137,1428.92689,-1825.90932,1
-1.072,486715,2320.01364,1431.49704,-1827.91322,1
-1.071,486716,2318.22878,1431.67496,-1830.32513,1
-1.07,486717,2322.81983,1431.79566,-1831.85458,1
-1.069,486718,2331.67738,1431.94735,-1833.49609,1
-1.068,486719,2351.65775,1435.40919,-1830.751,1
-1.067,486720,2370.74107,1437.72423,-1831.84892,1
-1.066,486721,2359.62927,1436.97172,-1835.17307,1
-1.065,486722,2325.96368,1436.20372,-1838.64862,1
-1.064,486723,2309.93748,1433.51585,-1837.82965,1
-1.063,486724,2310.93407,1432.78778,-1835.47646,1
-1.062,486725,2311.09768,1433.0411,-1834.46348,1
-1.061,486726,2305.06808,1432.45935,-1832.97843,1
-1.06,486727,2290.50726,1430.76599,-1832.96591,1
-1.059,486728,2270.07568,1427.27584,-1832.40801,1
-1.058,486729,2268.40734,1427.24305,-1829.42182,1
-1.057,486730,2294.74068,1429.96639,-1825.75613,1
-1.056,486731,2315.89228,1430.56333,-1826.79266,1
-1.055,486732,2319.33564,1432.36756,-1828.11916,1
-1.054,486733,2319.11451,1431.93334,-1829.63669,1
-1.053,486734,2323.62628,1432.04331,-1830.87349,1
-1.052,486735,2335.51413,1433.33822,-1830.41751,1
-1.051,486736,2359.73865,1436.29104,-1829.75322,1
-1.05,486737,2370.21416,1437.31296,-1831.93743,1
-1.049,486738,2345.98488,1436.57565,-1835.21807,1
-1.048,486739,2316.12921,1434.67039,-1838.76604,1
-1.047,486740,2308.46554,1432.55711,-1836.27248,1
-1.046,486741,2311.03063,1432.65426,-1835.19334,1
-1.045,486742,2310.48018,1433.41422,-1834.48732,1
-1.044,486743,2302.97863,1430.62681,-1833.13638,1
-1.043,486744,2285.79283,1427.51902,-1834.36275,1
-1.042,486745,2270.21098,1425.43167,-1833.82481,1
-1.041,486746,2280.45672,1427.43081,-1828.8061,1
-1.04,486747,2309.35633,1429.16501,-1825.82408,1
-1.039,486748,2322.07775,1430.14878,-1827.03614,1
-1.038,486749,2319.7782,1432.07341,-1827.89087,1
-1.037,486750,2319.39495,1431.98043,-1828.83173,1
-1.036,486751,2325.07825,1433.45356,-1830.97243,1
-1.035,486752,2340.10786,1435.86934,-1829.44626,1
-1.034,486753,2362.6557,1438.85255,-1829.85157,1
-1.033,486754,2363.3334,1437.69205,-1832.5761,1
-1.032,486755,2332.58128,1437.16335,-1835.39808,1
-1.031,486756,2307.36107,1435.5734,-1835.83647,1
-1.03,486757,2304.89582,1432.68168,-1833.84031,1
-1.029,486758,2307.32381,1432.55323,-1831.93743,1
-1.028,486759,2304.39901,1432.63936,-1832.75133,1
-1.027,486760,2295.64756,1430.53055,-1831.84505,1
-1.026,486761,2276.08263,1427.29223,-1831.87306,1
-1.025,486762,2267.15326,1425.47041,-1829.64712,1
-1.024,486763,2288.96886,1427.96874,-1825.90634,1
-1.023,486764,2316.93834,1428.80529,-1824.45258,1
-1.022,486765,2324.42826,1430.56124,-1825.97905,1
-1.021,486766,2321.44266,1430.1914,-1827.83961,1
-1.02,486767,2321.93738,1431.11765,-1830.42496,1
-1.019,486768,2330.35147,1432.19739,-1830.38473,1
-1.018,486769,2351.10998,1435.13203,-1829.57143,1
-1.017,486770,2367.62464,1437.80291,-1831.716,1
-1.016,486771,2355.39258,1438.50207,-1834.9582,1
-1.015,486772,2321.94304,1436.92553,-1837.55726,1
-1.014,486773,2306.83088,1433.24882,-1837.03989,1
-1.013,486774,2307.22427,1432.86288,-1834.07605,1
-1.012,486775,2305.05407,1432.71536,-1832.69083,1
-1.011,486776,2299.6074,1432.06894,-1832.00747,1
-1.01,486777,2287.063,1430.76539,-1832.52782,1
-1.009,486778,2267.54457,1427.70559,-1832.52573,1
-1.008,486779,2268.80133,1427.10596,-1829.24449,1
-1.007,486780,2296.87721,1428.44439,-1825.56719,1
-1.006,486781,2316.15901,1430.29004,-1824.9166,1
-1.005,486782,2318.19868,1431.13166,-1826.75779,1
-1.004,486783,2317.64317,1431.33223,-1828.51076,1
-1.003,486784,2323.65578,1431.95212,-1829.5002,1
-1.002,486785,2337.16905,1432.11842,-1829.9827,1
-1.001,486786,2361.11164,1435.12577,-1829.66352,1
-1,486787,2370.39357,1437.73198,-1833.86803,1
-0.999,486788,2346.66497,1435.68724,-1838.30708,1
-0.998,486789,2316.29819,1435.45687,-1839.56116,1
-0.997,486790,2307.86741,1433.90894,-1836.18098,1
-0.996,486791,2308.69144,1432.30557,-1834.39702,1
-0.995,486792,2306.80972,1432.19262,-1834.02359,1
-0.994,486793,2298.56849,1432.17057,-1832.24857,1
-0.993,486794,2280.33245,1429.44485,-1833.0121,1
-0.992,486795,2263.5451,1428.01762,-1830.71494,1
-0.991,486796,2275.41178,1428.43336,-1827.70342,1
-0.99,486797,2304.3111,1430.3261,-1824.60338,1
-0.989,486798,2317.44707,1432.46084,-1825.62649,1
-0.988,486799,2315.87887,1432.56694,-1827.31807,1
-0.987,486800,2316.30623,1432.32077,-1828.71103,1
-0.986,486801,2322.4622,1433.14809,-1829.30648,1
-0.985,486802,2339.53565,1435.95308,-1828.58825,1
-0.984,486803,2362.68073,1437.61307,-1828.70805,1
-0.983,486804,2360.71348,1437.85775,-1831.64269,1
-0.982,486805,2329.38915,1436.44303,-1837.25506,1
-0.981,486806,2307.90734,1434.84384,-1836.86018,1
-0.98,486807,2307.22338,1431.38081,-1835.5301,1
-0.979,486808,2310.42117,1432.25014,-1833.89485,1
-0.978,486809,2307.86026,1433.10905,-1833.2532,1
-0.977,486810,2297.19311,1430.73291,-1832.1985,1
-0.976,486811,2276.43698,1427.07407,-1833.53573,1
-0.975,486812,2268.81415,1426.44703,-1831.45016,1
-0.974,486813,2290.57759,1427.56343,-1825.76209,1
-0.973,486814,2315.29951,1429.87549,-1824.34708,1
-0.972,486815,2321.56157,1431.69969,-1827.71593,1
-0.971,486816,2319.57525,1431.55366,-1829.17655,1
-0.97,486817,2320.64307,1432.63698,-1830.06465,1
-0.969,486818,2329.55426,1434.36521,-1830.75637,1
-0.968,486819,2349.75427,1436.35303,-1829.17446,1
-0.967,486820,2366.4397,1438.10242,-1829.08773,1
-0.966,486821,2352.11551,1438.618,-1833.38076,1
-0.965,486822,2317.487,1436.10954,-1836.70491,1
-0.964,486823,2302.48392,1433.5084,-1835.50328,1
-0.963,486824,2304.99566,1433.44253,-1833.2687,1
-0.962,486825,2306.63866,1434.68499,-1833.24903,1
-0.961,486826,2301.4456,1432.814,-1832.41636,1
-0.96,486827,2288.27447,1431.08994,-1832.3952,1
-0.959,486828,2268.39006,1427.4174,-1832.14933,1
-0.958,486829,2272.02058,1427.61499,-1829.04363,1
-0.957,486830,2300.73959,1427.9592,-1824.40847,1
-0.956,486831,2318.11464,1430.18633,-1825.8661,1
-0.955,486832,2319.90814,1431.13971,-1828.60106,1
-0.954,486833,2319.70549,1430.66436,-1830.72805,1
-0.953,486834,2325.51277,1431.50479,-1830.34837,1
-0.952,486835,2338.35816,1433.70271,-1829.94246,1
-0.951,486836,2362.40447,1436.41502,-1829.95677,1
-0.95,486837,2368.536,1437.48611,-1831.33453,1
-0.949,486838,2342.46671,1436.46896,-1835.6058,1
-0.948,486839,2312.74813,1434.66711,-1836.3589,1
-0.947,486840,2305.80628,1433.22736,-1834.69802,1
-0.946,486841,2306.62912,1432.28263,-1833.74971,1
-0.945,486842,2303.69002,1432.58244,-1832.62527,1
-0.944,486843,2296.50557,1431.12957,-1832.14128,1
-0.943,486844,2278.17476,1427.74761,-1833.13549,1
-0.942,486845,2262.6698,1426.4521,-1831.0678,1
-0.941,486846,2278.25373,1426.95367,-1826.72381,1
-0.94,486847,2308.67416,1428.59131,-1824.77266,1
-0.939,486848,2319.70966,1430.01199,-1826.45261,1
-0.938,486849,2318.50773,1430.9302,-1828.1436,1
-0.937,486850,2319.8396,1430.67688,-1829.53686,1
-0.936,486851,2327.05325,1431.70118,-1829.24539,1
-0.935,486852,2344.03431,1435.10908,-1829.12767,1
-0.934,486853,2367.08164,1437.19882,-1831.44778,1
-0.933,486854,2363.36291,1435.83149,-1834.41728,1
-0.932,486855,2329.99086,1435.38266,-1838.64772,1
-0.931,486856,2307.43915,1434.13901,-1836.72577,1
-0.93,486857,2306.06109,1432.15537,-1834.83392,1
-0.929,486858,2307.1605,1433.21663,-1832.75402,1
-0.928,486859,2304.00741,1432.38574,-1832.54093,1
-0.927,486860,2293.39123,1430.89622,-1832.36897,1
-0.926,486861,2271.65401,1428.43604,-1833.44662,1
-0.925,486862,2265.89978,1427.02341,-1831.48444,1
-0.924,486863,2289.6111,1428.61426,-1826.7262,1
-0.923,486864,2314.09937,1431.23776,-1825.22506,1
-0.922,486865,2318.08186,1433.1913,-1826.36559,1
-0.921,486866,2314.90344,1432.69569,-1827.96031,1
-0.92,486867,2316.51515,1432.49899,-1828.99654,1
-0.919,486868,2326.05577,1432.95258,-1829.39619,1
-0.918,486869,2350.80093,1436.67102,-1828.84455,1
-0.917,486870,2365.57335,1437.69711,-1829.3193,1
-0.916,486871,2349.39814,1437.43545,-1833.99975,1
-0.915,486872,2317.54333,1435.96768,-1837.45146,1
-0.914,486873,2304.0998,1433.90149,-1834.84107,1
-0.913,486874,2307.13516,1432.20127,-1833.62395,1
-0.912,486875,2308.55584,1432.13809,-1833.11701,1
-0.911,486876,2303.05642,1431.39154,-1832.73852,1
-0.91,486877,2288.10817,1428.99811,-1833.1486,1
-0.909,486878,2269.04064,1426.64194,-1832.55285,1
-0.908,486879,2273.11313,1426.84042,-1829.73057,1
-0.907,486880,2301.70399,1428.42501,-1825.6703,1
-0.906,486881,2320.55992,1430.56244,-1825.95789,1
-0.905,486882,2321.24627,1432.09547,-1828.26579,1
-0.904,486883,2318.93957,1432.43194,-1830.15972,1
-0.903,486884,2324.3022,1432.67959,-1829.67395,1
-0.902,486885,2337.10229,1434.12322,-1829.45877,1
-0.901,486886,2360.28016,1437.40505,-1829.95468,1
-0.9,486887,2365.5352,1437.16037,-1831.99167,1
-0.899,486888,2338.18442,1437.51651,-1835.32774,1
-0.898,486889,2308.80946,1435.68695,-1836.40629,1
-0.897,486890,2304.27384,1433.74175,-1836.24387,1
